"","match_id","season_id","match_date","match_week","competition_stage_id","home_team_id","away_team_id","home_score","away_score","match_status"
"1955",3926866,282,2024-10-06,36,1,917,496,3,2,"available"
"1956",3926865,282,2024-10-06,36,1,584,918,1,2,"available"
"1957",3926863,282,2024-10-06,33,1,637,919,0,3,"available"
"1958",3926862,282,2024-10-06,36,1,14862,643,3,0,"available"
"1959",3926861,282,2024-10-06,29,1,600,488,0,1,"available"
"1960",3926860,282,2024-10-06,33,1,442,5104,2,1,"available"
"1961",3926859,282,2024-10-06,36,1,614,433,0,1,"available"
"1962",3926858,282,2024-10-06,37,1,414,1938,3,1,"available"
"1963",3926857,282,2024-10-06,36,1,604,612,0,1,"available"
"1964",3926870,282,2024-10-07,27,1,647,413,0,0,"available"
"1965",3926613,282,2024-10-13,13,1,917,584,4,0,"available"
"1966",3926757,282,2024-10-14,22,1,604,919,1,2,"available"
"1967",3926884,282,2024-10-20,38,1,591,414,2,0,"available"
"1968",3926883,282,2024-10-20,37,1,1975,584,6,2,"available"
"1969",3926882,282,2024-10-20,37,1,387,917,2,3,"available"
"1970",3926881,282,2024-10-20,36,1,599,365,1,2,"available"
"1971",3926880,282,2024-10-20,32,1,496,489,1,2,"available"
"1972",3926879,282,2024-10-20,36,1,5104,600,3,2,"available"
"1973",3926878,282,2024-10-20,36,1,413,637,2,1,"available"
"1974",3926877,282,2024-10-20,37,1,643,442,2,1,"available"
"1975",3926876,282,2024-10-20,34,1,919,614,3,1,"available"
"1976",3926875,282,2024-10-20,37,1,612,14862,4,1,"available"
"1977",3926874,282,2024-10-20,37,1,433,604,2,1,"available"
"1978",3926873,282,2024-10-20,36,1,488,647,1,1,"available"
"1979",3926872,282,2024-10-20,37,1,918,8070,0,3,"available"
"1980",3926871,282,2024-10-20,36,1,574,1938,0,3,"available"
"1981",3966334,282,2024-10-23,38,2,591,365,2,2,"available"
"1982",3966335,282,2024-10-24,38,2,604,647,5,0,"available"
"1983",3966613,282,2024-10-26,39,34,1975,365,2,1,"available"
"1984",3966408,282,2024-10-27,39,34,442,600,5,0,"available"
"1985",3966409,282,2024-10-28,39,34,599,8070,2,0,"available"
"1986",3966656,282,2024-10-28,39,34,919,604,2,1,"available"
"1987",3966411,282,2024-10-29,39,34,488,643,0,0,"available"
"1988",3966410,282,2024-10-29,39,34,489,414,1,0,"available"
"1989",3966413,282,2024-10-30,39,34,917,387,0,1,"available"
"1990",3966412,282,2024-10-30,39,34,433,612,0,0,"available"
"1991",3966416,282,2024-11-02,40,34,8070,599,0,0,"available"
"1992",3966415,282,2024-11-02,40,34,600,442,1,4,"available"
"1993",3966414,282,2024-11-02,40,34,414,489,3,1,"available"
"1994",3966418,282,2024-11-03,40,34,612,433,1,1,"available"
"1995",3966417,282,2024-11-03,40,34,387,917,2,2,"available"
"1996",3966614,282,2024-11-03,40,34,365,1975,2,1,"available"
"1997",3966419,282,2024-11-04,40,34,643,488,1,1,"available"
"1998",3966657,282,2024-11-04,40,34,604,919,3,0,"available"
"1999",3966421,282,2024-11-09,41,34,489,414,0,0,"available"
"2000",3966420,282,2024-11-09,41,34,433,612,NA,NA,"scheduled"
"2001",3966658,282,2024-11-09,41,34,919,604,1,0,"available"
"2002",3966423,282,2024-11-10,41,34,599,8070,1,1,"available"
"2003",3966422,282,2024-11-10,41,34,442,600,NA,NA,"scheduled"
"2004",3966615,282,2024-11-10,41,34,1975,365,2,3,"available"
"2005",3966425,282,2024-11-11,41,34,917,387,NA,NA,"scheduled"
"2006",3966424,282,2024-11-11,41,34,488,643,NA,NA,"scheduled"
"2007",3968292,282,2024-11-24,35,77,919,488,1,2,"available"
"2008",3968291,282,2024-11-24,35,77,414,387,0,2,"available"
"2009",3968290,282,2024-11-24,35,77,599,365,1,0,"available"
"2010",3968293,282,2024-11-25,35,77,442,612,6,2,"available"
"2011",3969400,282,2024-12-01,36,23,599,387,0,1,"available"
"2012",3969399,282,2024-12-01,36,23,442,488,1,0,"available"
"2013",3969739,282,2024-12-07,37,26,442,387,2,1,"available"
"2014",3981140,315,2025-02-22,1,1,919,612,1,0,"available"
"2015",3981143,315,2025-02-23,1,1,614,433,4,0,"available"
"2016",3981147,315,2025-02-23,1,1,599,496,2,4,"available"
"2017",3981149,315,2025-02-23,1,1,917,574,4,2,"available"
"2018",3981142,315,2025-02-23,1,1,488,8070,2,2,"available"
"2019",3981144,315,2025-02-23,1,1,14862,600,0,0,"available"
"2020",3981148,315,2025-02-23,1,1,918,575,2,2,"available"
"2021",3981145,315,2025-02-23,1,1,1938,584,0,0,"available"
"2022",3981141,315,2025-02-23,1,1,489,387,1,0,"available"
"2023",3981151,315,2025-02-23,1,1,365,591,3,2,"available"
"2024",3981152,315,2025-02-23,1,1,647,604,1,4,"available"
"2025",3981150,315,2025-02-23,1,1,643,413,1,2,"available"
"2026",3981146,315,2025-02-23,1,1,5104,637,1,0,"available"
"2027",3981139,315,2025-02-23,1,1,1975,414,2,2,"available"
"2028",3981153,315,2025-02-24,1,1,442,29405,0,2,"available"
"2029",3981155,315,2025-03-01,2,1,433,488,2,0,"available"
"2030",3981154,315,2025-03-01,2,1,8070,365,2,0,"available"
"2031",3981166,315,2025-03-02,2,1,612,591,1,0,"available"
"2032",3981165,315,2025-03-02,2,1,637,614,1,2,"available"
"2033",3981164,315,2025-03-02,2,1,574,918,2,2,"available"
"2034",3981163,315,2025-03-02,2,1,496,489,4,1,"available"
"2035",3981162,315,2025-03-02,2,1,584,917,0,1,"available"
"2036",3981161,315,2025-03-02,2,1,600,413,3,3,"available"
"2037",3981160,315,2025-03-02,2,1,29405,14862,0,0,"available"
"2038",3981159,315,2025-03-02,2,1,647,5104,1,0,"available"
"2039",3981158,315,2025-03-02,2,1,919,414,1,0,"available"
"2040",3981157,315,2025-03-02,2,1,599,575,4,2,"available"
"2041",3981156,315,2025-03-02,2,1,387,1938,2,0,"available"
"2042",3981168,315,2025-03-03,2,1,643,1975,1,4,"available"
"2043",3981167,315,2025-03-03,2,1,604,442,2,1,"available"
"2044",3981170,315,2025-03-08,3,1,488,919,5,2,"available"
"2045",3981169,315,2025-03-08,3,1,917,643,0,0,"available"
"2046",3981182,315,2025-03-09,3,1,614,612,0,1,"available"
"2047",3981181,315,2025-03-09,3,1,604,591,2,0,"available"
"2048",3981180,315,2025-03-09,3,1,1938,647,2,0,"available"
"2049",3981179,315,2025-03-09,3,1,413,574,1,3,"available"
"2050",3981178,315,2025-03-09,3,1,5104,600,0,1,"available"
"2051",3981177,315,2025-03-09,3,1,414,599,2,1,"available"
"2052",3981176,315,2025-03-09,3,1,584,496,0,2,"available"
"2053",3981175,315,2025-03-09,3,1,918,637,2,1,"available"
"2054",3981174,315,2025-03-09,3,1,365,387,0,0,"available"
"2055",3981173,315,2025-03-09,3,1,489,575,2,0,"available"
"2056",3981172,315,2025-03-09,3,1,433,29405,1,3,"available"
"2057",3981171,315,2025-03-09,3,1,1975,8070,1,0,"available"
"2058",3981183,315,2025-03-10,3,1,442,14862,0,3,"available"
"2059",3981186,315,2025-03-15,4,1,919,5104,0,1,"available"
"2060",3981185,315,2025-03-15,4,1,575,574,1,2,"available"
"2061",3981184,315,2025-03-15,4,1,387,599,2,2,"available"
"2062",3981197,315,2025-03-16,4,1,643,433,1,2,"available"
"2063",3981196,315,2025-03-16,4,1,647,442,NA,NA,"collecting"
"2064",3981195,315,2025-03-16,4,1,496,1938,NA,NA,"scheduled"
"2065",3981194,315,2025-03-16,4,1,8070,489,2,0,"available"
"2066",3981193,315,2025-03-16,4,1,918,591,0,0,"available"
"2067",3981192,315,2025-03-16,4,1,414,584,2,1,"available"
"2068",3981191,315,2025-03-16,4,1,614,600,1,2,"available"
"2069",3981190,315,2025-03-16,4,1,29405,917,1,1,"available"
"2070",3981189,315,2025-03-16,4,1,637,612,3,3,"available"
"2071",3981188,315,2025-03-16,4,1,14862,488,1,0,"available"
"2072",3981187,315,2025-03-16,4,1,413,604,0,1,"available"
"2073",3981198,315,2025-03-17,4,1,365,1975,NA,NA,"scheduled"
"2074",3981200,315,2025-03-22,5,1,489,365,NA,NA,"scheduled"
"2075",3981199,315,2025-03-22,5,1,612,442,NA,NA,"scheduled"
"2076",3981212,315,2025-03-23,5,1,5104,29405,NA,NA,"scheduled"
"2077",3981211,315,2025-03-23,5,1,488,643,NA,NA,"scheduled"
"2078",3981210,315,2025-03-23,5,1,433,413,NA,NA,"scheduled"
"2079",3981209,315,2025-03-23,5,1,600,647,NA,NA,"scheduled"
"2080",3981208,315,2025-03-23,5,1,1938,591,NA,NA,"scheduled"
"2081",3981207,315,2025-03-23,5,1,637,919,NA,NA,"scheduled"
"2082",3981206,315,2025-03-23,5,1,496,14862,NA,NA,"scheduled"
"2083",3981205,315,2025-03-23,5,1,599,918,NA,NA,"scheduled"
"2084",3981204,315,2025-03-23,5,1,387,575,NA,NA,"scheduled"
"2085",3981203,315,2025-03-23,5,1,917,414,NA,NA,"scheduled"
"2086",3981202,315,2025-03-23,5,1,8070,614,NA,NA,"scheduled"
"2087",3981201,315,2025-03-23,5,1,604,574,NA,NA,"scheduled"
"2088",3981215,315,2025-03-29,6,1,600,8070,NA,NA,"scheduled"
"2089",3981214,315,2025-03-29,6,1,575,604,NA,NA,"scheduled"
"2090",3981213,315,2025-03-29,6,1,584,387,NA,NA,"scheduled"
"2091",3981226,315,2025-03-30,6,1,614,488,NA,NA,"scheduled"
"2092",3981225,315,2025-03-30,6,1,29405,919,NA,NA,"scheduled"
"2093",3981224,315,2025-03-30,6,1,442,599,NA,NA,"scheduled"
"2094",3981223,315,2025-03-30,6,1,1938,489,NA,NA,"scheduled"
"2095",3981222,315,2025-03-30,6,1,612,433,NA,NA,"scheduled"
"2096",3981221,315,2025-03-30,6,1,413,637,NA,NA,"scheduled"
"2097",3981220,315,2025-03-30,6,1,574,591,NA,NA,"scheduled"
"2098",3981219,315,2025-03-30,6,1,1975,496,NA,NA,"scheduled"
"2099",3981218,315,2025-03-30,6,1,918,917,NA,NA,"scheduled"
"2100",3981217,315,2025-03-30,6,1,365,414,NA,NA,"scheduled"
"2101",3981216,315,2025-03-30,6,1,14862,5104,NA,NA,"scheduled"
"2102",3981227,315,2025-03-31,6,1,647,643,NA,NA,"scheduled"
"2103",3981229,315,2025-04-05,7,1,433,442,NA,NA,"scheduled"
"2104",3981228,315,2025-04-05,6,1,8070,1938,NA,NA,"scheduled"
"2105",3981240,315,2025-04-06,7,1,637,14862,NA,NA,"scheduled"
"2106",3981239,315,2025-04-06,7,1,643,919,NA,NA,"scheduled"
"2107",3981238,315,2025-04-06,7,1,29405,488,NA,NA,"scheduled"
"2108",3981237,315,2025-04-06,7,1,414,612,NA,NA,"scheduled"
"2109",3981236,315,2025-04-06,7,1,496,599,NA,NA,"scheduled"
"2110",3981235,315,2025-04-06,7,1,387,574,NA,NA,"scheduled"
"2111",3981234,315,2025-04-06,7,1,917,591,NA,NA,"scheduled"
"2112",3981233,315,2025-04-06,7,1,489,584,NA,NA,"scheduled"
"2113",3981232,315,2025-04-06,7,1,5104,647,NA,NA,"scheduled"
"2114",3981231,315,2025-04-06,7,1,365,413,NA,NA,"scheduled"
"2115",3981230,315,2025-04-06,7,1,604,600,NA,NA,"scheduled"
"2116",3981242,315,2025-04-07,7,1,614,918,NA,NA,"scheduled"
"2117",3981241,315,2025-04-07,7,1,1975,575,NA,NA,"scheduled"
"2118",3981245,315,2025-04-12,8,1,365,584,NA,NA,"scheduled"
"2119",3981244,315,2025-04-12,8,1,575,612,NA,NA,"scheduled"
"2120",3981243,315,2025-04-12,8,1,599,387,NA,NA,"scheduled"
"2121",3981256,315,2025-04-13,8,1,918,489,NA,NA,"scheduled"
"2122",3981255,315,2025-04-13,8,1,414,496,NA,NA,"scheduled"
"2123",3981254,315,2025-04-13,8,1,604,5104,NA,NA,"scheduled"
"2124",3981253,315,2025-04-13,8,1,413,488,NA,NA,"scheduled"
"2125",3981252,315,2025-04-13,8,1,600,29405,NA,NA,"scheduled"
"2126",3981251,315,2025-04-13,8,1,591,8070,NA,NA,"scheduled"
"2127",3981250,315,2025-04-13,8,1,442,643,NA,NA,"scheduled"
"2128",3981249,315,2025-04-13,8,1,919,614,NA,NA,"scheduled"
"2129",3981248,315,2025-04-13,8,1,637,647,NA,NA,"scheduled"
"2130",3981247,315,2025-04-13,8,1,574,1975,NA,NA,"scheduled"
"2131",3981246,315,2025-04-13,8,1,1938,433,NA,NA,"scheduled"
"2132",3981257,315,2025-04-14,8,1,14862,917,NA,NA,"scheduled"
"2133",3981259,315,2025-04-19,9,1,917,1975,NA,NA,"scheduled"
"2134",3981258,315,2025-04-19,9,1,5104,442,NA,NA,"scheduled"
"2135",3981272,315,2025-04-20,9,1,496,365,NA,NA,"scheduled"
"2136",3981271,315,2025-04-20,9,1,488,1938,NA,NA,"scheduled"
"2137",3981270,315,2025-04-20,9,1,643,600,NA,NA,"scheduled"
"2138",3981269,315,2025-04-20,9,1,574,489,NA,NA,"scheduled"
"2139",3981268,315,2025-04-20,9,1,612,413,NA,NA,"scheduled"
"2140",3981267,315,2025-04-20,9,1,14862,604,NA,NA,"scheduled"
"2141",3981266,315,2025-04-20,9,1,433,575,NA,NA,"scheduled"
"2142",3981265,315,2025-04-20,9,1,647,919,NA,NA,"scheduled"
"2143",3981264,315,2025-04-20,9,1,614,637,NA,NA,"scheduled"
"2144",3981263,315,2025-04-20,9,1,584,414,NA,NA,"scheduled"
"2145",3981262,315,2025-04-20,9,1,591,599,NA,NA,"scheduled"
"2146",3981261,315,2025-04-20,9,1,8070,29405,NA,NA,"scheduled"
"2147",3981260,315,2025-04-20,9,1,387,918,NA,NA,"scheduled"
"2148",3981276,315,2025-04-26,10,1,489,637,NA,NA,"scheduled"
"2149",3981275,315,2025-04-26,10,1,575,414,NA,NA,"scheduled"
"2150",3981274,315,2025-04-26,10,1,387,591,NA,NA,"scheduled"
"2151",3981273,315,2025-04-26,10,1,496,918,NA,NA,"scheduled"
"2152",3981285,315,2025-04-27,10,1,600,488,NA,NA,"scheduled"
"2153",3981284,315,2025-04-27,10,1,1938,574,NA,NA,"scheduled"
"2154",3981283,315,2025-04-27,10,1,612,604,NA,NA,"scheduled"
"2155",3981282,315,2025-04-27,10,1,29405,433,NA,NA,"scheduled"
"2156",3981281,315,2025-04-27,10,1,1975,413,NA,NA,"scheduled"
"2157",3981280,315,2025-04-27,10,1,917,614,NA,NA,"scheduled"
"2158",3981279,315,2025-04-27,10,1,8070,584,NA,NA,"scheduled"
"2159",3981278,315,2025-04-27,10,1,643,5104,NA,NA,"scheduled"
"2160",3981277,315,2025-04-27,10,1,599,365,NA,NA,"scheduled"
"2161",3981287,315,2025-04-28,10,1,919,14862,NA,NA,"scheduled"
"2162",3981286,315,2025-04-28,10,1,442,647,NA,NA,"scheduled"
"2163",3981289,315,2025-05-03,11,1,575,584,NA,NA,"scheduled"
"2164",3981288,315,2025-05-03,11,1,365,1938,NA,NA,"scheduled"
"2165",3981300,315,2025-05-04,11,1,604,433,NA,NA,"scheduled"
"2166",3981299,315,2025-05-04,11,1,29405,413,NA,NA,"scheduled"
"2167",3981298,315,2025-05-04,11,1,574,599,NA,NA,"scheduled"
"2168",3981297,315,2025-05-04,11,1,5104,612,NA,NA,"scheduled"
"2169",3981296,315,2025-05-04,11,1,591,496,NA,NA,"scheduled"
"2170",3981295,315,2025-05-04,11,1,614,647,NA,NA,"scheduled"
"2171",3981294,315,2025-05-04,11,1,919,643,NA,NA,"scheduled"
"2172",3981293,315,2025-05-04,11,1,1975,387,NA,NA,"scheduled"
"2173",3981292,315,2025-05-04,11,1,918,600,NA,NA,"scheduled"
"2174",3981291,315,2025-05-04,11,1,917,8070,NA,NA,"scheduled"
"2175",3981290,315,2025-05-04,11,1,488,14862,NA,NA,"scheduled"
"2176",3981302,315,2025-05-05,11,1,414,489,NA,NA,"scheduled"
"2177",3981301,315,2025-05-05,11,1,637,442,NA,NA,"scheduled"
"2178",3981305,315,2025-05-10,12,1,612,1975,NA,NA,"scheduled"
"2179",3981304,315,2025-05-10,12,1,575,918,NA,NA,"scheduled"
"2180",3981303,315,2025-05-10,12,1,574,365,NA,NA,"scheduled"
"2181",3981316,315,2025-05-11,12,1,647,637,NA,NA,"scheduled"
"2182",3981315,315,2025-05-11,12,1,600,614,NA,NA,"scheduled"
"2183",3981314,315,2025-05-11,12,1,14862,29405,NA,NA,"scheduled"
"2184",3981313,315,2025-05-11,12,1,1938,8070,NA,NA,"scheduled"
"2185",3981312,315,2025-05-11,12,1,643,488,NA,NA,"scheduled"
"2186",3981311,315,2025-05-11,12,1,413,433,NA,NA,"scheduled"
"2187",3981310,315,2025-05-11,12,1,599,584,NA,NA,"scheduled"
"2188",3981309,315,2025-05-11,12,1,414,591,NA,NA,"scheduled"
"2189",3981308,315,2025-05-11,12,1,387,442,NA,NA,"scheduled"
"2190",3981307,315,2025-05-11,12,1,489,5104,NA,NA,"scheduled"
"2191",3981306,315,2025-05-11,12,1,496,917,NA,NA,"scheduled"
"2192",3981317,315,2025-05-12,12,1,604,919,NA,NA,"scheduled"
"2193",3981330,315,2025-05-15,13,1,14862,637,NA,NA,"scheduled"
"2194",3981329,315,2025-05-15,13,1,1938,387,NA,NA,"scheduled"
"2195",3981328,315,2025-05-15,13,1,643,612,NA,NA,"scheduled"
"2196",3981327,315,2025-05-15,13,1,5104,365,NA,NA,"scheduled"
"2197",3981326,315,2025-05-15,13,1,614,1975,NA,NA,"scheduled"
"2198",3981325,315,2025-05-15,13,1,575,489,NA,NA,"scheduled"
"2199",3981324,315,2025-05-15,13,1,919,488,NA,NA,"scheduled"
"2200",3981323,315,2025-05-15,13,1,433,647,NA,NA,"scheduled"
"2201",3981322,315,2025-05-15,13,1,29405,600,NA,NA,"scheduled"
"2202",3981321,315,2025-05-15,13,1,496,442,NA,NA,"scheduled"
"2203",3981320,315,2025-05-15,13,1,599,8070,NA,NA,"scheduled"
"2204",3981319,315,2025-05-15,13,1,591,917,NA,NA,"scheduled"
"2205",3981318,315,2025-05-15,13,1,918,414,NA,NA,"scheduled"
"2206",3981332,315,2025-05-17,14,1,591,575,NA,NA,"scheduled"
"2207",3981331,315,2025-05-17,14,1,414,387,NA,NA,"scheduled"
"2208",3981343,315,2025-05-18,14,1,647,488,NA,NA,"scheduled"
"2209",3981342,315,2025-05-18,14,1,612,14862,NA,NA,"scheduled"
"2210",3981341,315,2025-05-18,14,1,5104,604,NA,NA,"scheduled"
"2211",3981340,315,2025-05-18,14,1,413,643,NA,NA,"scheduled"
"2212",3981339,315,2025-05-18,14,1,584,614,NA,NA,"scheduled"
"2213",3981338,315,2025-05-18,14,1,8070,574,NA,NA,"scheduled"
"2214",3981337,315,2025-05-18,14,1,365,496,NA,NA,"scheduled"
"2215",3981336,315,2025-05-18,14,1,917,489,NA,NA,"scheduled"
"2216",3981335,315,2025-05-18,14,1,1938,918,NA,NA,"scheduled"
"2217",3981334,315,2025-05-18,14,1,600,433,NA,NA,"scheduled"
"2218",3981333,315,2025-05-18,14,1,29405,637,NA,NA,"scheduled"
"2219",3981345,315,2025-05-19,14,1,442,919,NA,NA,"scheduled"
"2220",3981344,315,2025-05-19,14,1,1975,599,NA,NA,"scheduled"
"2221",3981347,315,2025-05-24,15,1,29405,442,NA,NA,"scheduled"
"2222",3981346,315,2025-05-24,15,1,488,413,NA,NA,"scheduled"
"2223",3981358,315,2025-05-25,15,1,575,1938,NA,NA,"scheduled"
"2224",3981357,315,2025-05-25,15,1,496,1975,NA,NA,"scheduled"
"2225",3981356,315,2025-05-25,15,1,591,919,NA,NA,"scheduled"
"2226",3981355,315,2025-05-25,15,1,8070,917,NA,NA,"scheduled"
"2227",3981354,315,2025-05-25,15,1,918,387,NA,NA,"scheduled"
"2228",3981353,315,2025-05-25,15,1,637,584,NA,NA,"scheduled"
"2229",3981352,315,2025-05-25,15,1,612,5104,NA,NA,"scheduled"
"2230",3981351,315,2025-05-25,15,1,600,14862,NA,NA,"scheduled"
"2231",3981350,315,2025-05-25,15,1,433,604,NA,NA,"scheduled"
"2232",3981349,315,2025-05-25,15,1,614,643,NA,NA,"scheduled"
"2233",3981348,315,2025-05-25,15,1,599,647,NA,NA,"scheduled"
"2234",3981360,315,2025-05-26,15,1,365,489,NA,NA,"scheduled"
"2235",3981359,315,2025-05-26,15,1,414,574,NA,NA,"scheduled"
"2236",3981374,315,2025-05-29,16,1,919,637,NA,NA,"scheduled"
"2237",3981373,315,2025-05-29,16,1,442,614,NA,NA,"scheduled"
"2238",3981372,315,2025-05-29,16,1,489,413,NA,NA,"scheduled"
"2239",3981371,315,2025-05-29,16,1,604,612,NA,NA,"scheduled"
"2240",3981370,315,2025-05-29,16,1,575,496,NA,NA,"scheduled"
"2241",3981369,315,2025-05-29,16,1,414,643,NA,NA,"scheduled"
"2242",3981368,315,2025-05-29,16,1,387,8070,NA,NA,"scheduled"
"2243",3981367,315,2025-05-29,16,1,917,1938,NA,NA,"scheduled"
"2244",3981366,315,2025-05-29,16,1,1975,591,NA,NA,"scheduled"
"2245",3981365,315,2025-05-29,16,1,5104,433,NA,NA,"scheduled"
"2246",3981364,315,2025-05-29,16,1,918,584,NA,NA,"scheduled"
"2247",3981363,315,2025-05-29,16,1,365,599,NA,NA,"scheduled"
"2248",3981362,315,2025-05-29,16,1,488,29405,NA,NA,"scheduled"
"2249",3981361,315,2025-05-29,16,1,647,600,NA,NA,"scheduled"
"2250",3981376,315,2025-05-31,17,1,14862,614,NA,NA,"scheduled"
"2251",3981375,315,2025-05-31,17,1,1938,414,NA,NA,"scheduled"
"2252",3981388,315,2025-06-01,17,1,1975,917,NA,NA,"scheduled"
"2253",3981387,315,2025-06-01,17,1,413,496,NA,NA,"scheduled"
"2254",3981386,315,2025-06-01,17,1,29405,5104,NA,NA,"scheduled"
"2255",3981385,315,2025-06-01,17,1,387,365,NA,NA,"scheduled"
"2256",3981384,315,2025-06-01,17,1,591,584,NA,NA,"scheduled"
"2257",3981383,315,2025-06-01,17,1,643,637,NA,NA,"scheduled"
"2258",3981382,315,2025-06-01,17,1,489,918,NA,NA,"scheduled"
"2259",3981381,315,2025-06-01,17,1,919,600,NA,NA,"scheduled"
"2260",3981380,315,2025-06-01,17,1,442,433,NA,NA,"scheduled"
"2261",3981379,315,2025-06-01,17,1,604,647,NA,NA,"scheduled"
"2262",3981378,315,2025-06-01,17,1,575,8070,NA,NA,"scheduled"
"2263",3981377,315,2025-06-01,17,1,599,574,NA,NA,"scheduled"
"2264",3981389,315,2025-06-02,17,1,488,612,NA,NA,"scheduled"
"2265",3981391,315,2025-06-08,18,1,918,574,NA,NA,"scheduled"
"2266",3981390,315,2025-06-08,18,1,600,5104,NA,NA,"scheduled"
"2267",3981393,315,2025-06-09,18,1,604,488,NA,NA,"scheduled"
"2268",3981392,315,2025-06-09,18,1,647,14862,NA,NA,"scheduled"
"2269",3981394,315,2025-06-13,19,1,414,365,NA,NA,"scheduled"
"2270",3981397,315,2025-06-14,19,1,14862,442,NA,NA,"scheduled"
"2271",3981396,315,2025-06-14,19,1,919,575,NA,NA,"scheduled"
"2272",3981395,315,2025-06-14,19,1,647,614,NA,NA,"scheduled"
"2273",3981407,315,2025-06-15,19,1,584,489,NA,NA,"scheduled"
"2274",3981406,315,2025-06-15,19,1,496,8070,NA,NA,"scheduled"
"2275",3981405,315,2025-06-15,19,1,5104,387,NA,NA,"scheduled"
"2276",3981404,315,2025-06-15,19,1,574,1938,NA,NA,"scheduled"
"2277",3981403,315,2025-06-15,19,1,643,591,NA,NA,"scheduled"
"2278",3981402,315,2025-06-15,19,1,637,413,NA,NA,"scheduled"
"2279",3981401,315,2025-06-15,19,1,612,29405,NA,NA,"scheduled"
"2280",3981400,315,2025-06-15,19,1,600,599,NA,NA,"scheduled"
"2281",3981399,315,2025-06-15,19,1,433,918,NA,NA,"scheduled"
"2282",3981398,315,2025-06-15,19,1,917,604,NA,NA,"scheduled"
"2283",3981419,315,2025-06-26,20,1,612,643,NA,NA,"scheduled"
"2284",3981418,315,2025-06-26,20,1,917,365,NA,NA,"scheduled"
"2285",3981417,315,2025-06-26,20,1,433,919,NA,NA,"scheduled"
"2286",3981416,315,2025-06-26,20,1,604,29405,NA,NA,"scheduled"
"2287",3981415,315,2025-06-26,20,1,591,489,NA,NA,"scheduled"
"2288",3981414,315,2025-06-26,20,1,637,8070,NA,NA,"scheduled"
"2289",3981413,315,2025-06-26,20,1,413,614,NA,NA,"scheduled"
"2290",3981412,315,2025-06-26,20,1,574,496,NA,NA,"scheduled"
"2291",3981411,315,2025-06-26,20,1,575,387,NA,NA,"scheduled"
"2292",3981410,315,2025-06-26,20,1,584,1938,NA,NA,"scheduled"
"2293",3981409,315,2025-06-26,20,1,600,442,NA,NA,"scheduled"
"2294",3981408,315,2025-06-26,20,1,14862,599,NA,NA,"scheduled"
"2295",3981433,315,2025-06-29,21,1,413,29405,NA,NA,"scheduled"
"2296",3981432,315,2025-06-29,21,1,575,647,NA,NA,"scheduled"
"2297",3981431,315,2025-06-29,21,1,599,489,NA,NA,"scheduled"
"2298",3981430,315,2025-06-29,21,1,584,600,NA,NA,"scheduled"
"2299",3981429,315,2025-06-29,21,1,591,414,NA,NA,"scheduled"
"2300",3981428,315,2025-06-29,21,1,1975,365,NA,NA,"scheduled"
"2301",3981427,315,2025-06-29,21,1,918,1938,NA,NA,"scheduled"
"2302",3981426,315,2025-06-29,21,1,387,612,NA,NA,"scheduled"
"2303",3981425,315,2025-06-29,21,1,488,5104,NA,NA,"scheduled"
"2304",3981424,315,2025-06-29,21,1,919,604,NA,NA,"scheduled"
"2305",3981423,315,2025-06-29,21,1,637,433,NA,NA,"scheduled"
"2306",3981422,315,2025-06-29,21,1,643,14862,NA,NA,"scheduled"
"2307",3981421,315,2025-06-29,21,1,574,8070,NA,NA,"scheduled"
"2308",3981420,315,2025-06-29,21,1,614,442,NA,NA,"scheduled"
"2309",3981434,315,2025-06-30,21,1,917,496,NA,NA,"scheduled"
"2310",3981435,315,2025-07-04,22,1,414,575,NA,NA,"scheduled"
"2311",3981438,315,2025-07-05,22,1,413,612,NA,NA,"scheduled"
"2312",3981437,315,2025-07-05,22,1,600,637,NA,NA,"scheduled"
"2313",3981436,315,2025-07-05,22,1,442,604,NA,NA,"scheduled"
"2314",3981448,315,2025-07-06,22,1,29405,643,NA,NA,"scheduled"
"2315",3981447,315,2025-07-06,22,1,647,584,NA,NA,"scheduled"
"2316",3981446,315,2025-07-06,22,1,433,14862,NA,NA,"scheduled"
"2317",3981445,315,2025-07-06,22,1,1938,496,NA,NA,"scheduled"
"2318",3981444,315,2025-07-06,22,1,5104,919,NA,NA,"scheduled"
"2319",3981443,315,2025-07-06,22,1,591,1975,NA,NA,"scheduled"
"2320",3981442,315,2025-07-06,22,1,918,365,NA,NA,"scheduled"
"2321",3981441,315,2025-07-06,22,1,8070,599,NA,NA,"scheduled"
"2322",3981440,315,2025-07-06,22,1,614,387,NA,NA,"scheduled"
"2323",3981439,315,2025-07-06,22,1,489,574,NA,NA,"scheduled"
"2324",3981449,315,2025-07-07,22,1,488,917,NA,NA,"scheduled"
"2325",3981450,315,2025-07-10,23,1,584,1975,NA,NA,"scheduled"
"2326",3981464,315,2025-07-13,23,1,575,365,NA,NA,"scheduled"
"2327",3981463,315,2025-07-13,23,1,496,387,NA,NA,"scheduled"
"2328",3981462,315,2025-07-13,23,1,599,591,NA,NA,"scheduled"
"2329",3981461,315,2025-07-13,23,1,1975,1938,NA,NA,"scheduled"
"2330",3981460,315,2025-07-13,23,1,489,917,NA,NA,"scheduled"
"2331",3981459,315,2025-07-13,23,1,8070,414,NA,NA,"scheduled"
"2332",3981458,315,2025-07-13,23,1,574,29405,NA,NA,"scheduled"
